factura,fecha,fecha de entrega,productCode,producto,categoria,precio compra,precio,cantidad,status,customerNumber,cliente,ciudad,pais,employeeNumber,vendedor
10252,2004-05-26,2004-05-29,S50_4713,2002 Yamaha YZR M1,Motorcycles,34.17,72.41,48,Shipped,406,Auto Canal+ Petit,Paris,France,1337,Loui Bondur
10253,2004-06-01,2004-06-02,S12_1099,1968 Ford Mustang,Classic Cars,95.34,157.6,24,Cancelled,201,"UK Collectables, Ltd.",Liverpool,UK,1501,Larry Bott
10253,2004-06-01,2004-06-02,S12_3380,1968 Dodge Charger,Classic Cars,75.16,102.17,22,Cancelled,201,"UK Collectables, Ltd.",Liverpool,UK,1501,Larry Bott
10253,2004-06-01,2004-06-02,S12_3990,1970 Plymouth Hemi Cuda,Classic Cars,31.92,67.03,25,Cancelled,201,"UK Collectables, Ltd.",Liverpool,UK,1501,Larry Bott
10253,2004-06-01,2004-06-02,S12_4675,1969 Dodge Charger,Classic Cars,58.73,109.4,41,Cancelled,201,"UK Collectables, Ltd.",Liverpool,UK,1501,Larry Bott
10253,2004-06-01,2004-06-02,S18_1129,1993 Mazda RX-7,Classic Cars,83.51,130.22,26,Cancelled,201,"UK Collectables, Ltd.",Liverpool,UK,1501,Larry Bott
10253,2004-06-01,2004-06-02,S18_1589,1965 Aston Martin DB5,Classic Cars,65.96,103.29,24,Cancelled,201,"UK Collectables, Ltd.",Liverpool,UK,1501,Larry Bott
10253,2004-06-01,2004-06-02,S18_1889,1948 Porsche 356-A Roadster,Classic Cars,53.9,67.76,23,Cancelled,201,"UK Collectables, Ltd.",Liverpool,UK,1501,Larry Bott
10253,2004-06-01,2004-06-02,S18_1984,1995 Honda Civic,Classic Cars,93.89,130.87,33,Cancelled,201,"UK Collectables, Ltd.",Liverpool,UK,1501,Larry Bott
10253,2004-06-01,2004-06-02,S18_2870,1999 Indy 500 Monte Carlo SS,Classic Cars,56.76,114.84,37,Cancelled,201,"UK Collectables, Ltd.",Liverpool,UK,1501,Larry Bott
10253,2004-06-01,2004-06-02,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,77.9,145.63,40,Cancelled,201,"UK Collectables, Ltd.",Liverpool,UK,1501,Larry Bott
10253,2004-06-01,2004-06-02,S18_3685,1948 Porsche Type 356 Roadster,Classic Cars,62.16,139.87,31,Cancelled,201,"UK Collectables, Ltd.",Liverpool,UK,1501,Larry Bott
10253,2004-06-01,2004-06-02,S24_2972,1982 Lamborghini Diablo,Classic Cars,16.24,34.74,40,Cancelled,201,"UK Collectables, Ltd.",Liverpool,UK,1501,Larry Bott
10253,2004-06-01,2004-06-02,S24_3371,1971 Alpine Renault 1600s,Classic Cars,38.58,50.82,24,Cancelled,201,"UK Collectables, Ltd.",Liverpool,UK,1501,Larry Bott
10253,2004-06-01,2004-06-02,S24_3856,1956 Porsche 356A Coupe,Classic Cars,98.3,115.15,39,Cancelled,201,"UK Collectables, Ltd.",Liverpool,UK,1501,Larry Bott
10254,2004-06-03,2004-06-04,S18_1749,1917 Grand Touring Sedan,Vintage Cars,86.7,137.7,49,Shipped,323,"Down Under Souveniers, Inc",Auckland,New Zealand,1612,Peter Marsh
10254,2004-06-03,2004-06-04,S18_2248,1911 Ford Town Car,Vintage Cars,33.3,55.09,36,Shipped,323,"Down Under Souveniers, Inc",Auckland,New Zealand,1612,Peter Marsh
10254,2004-06-03,2004-06-04,S18_2325,1932 Model A Ford J-Coupe,Vintage Cars,58.48,102.98,41,Shipped,323,"Down Under Souveniers, Inc",Auckland,New Zealand,1612,Peter Marsh
10254,2004-06-03,2004-06-04,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,43.26,80.99,34,Shipped,323,"Down Under Souveniers, Inc",Auckland,New Zealand,1612,Peter Marsh
10254,2004-06-03,2004-06-04,S18_4933,1957 Ford Thunderbird,Classic Cars,34.21,59.87,30,Shipped,323,"Down Under Souveniers, Inc",Auckland,New Zealand,1612,Peter Marsh
10254,2004-06-03,2004-06-04,S24_1046,1970 Chevy Chevelle SS 454,Classic Cars,49.24,66.88,34,Shipped,323,"Down Under Souveniers, Inc",Auckland,New Zealand,1612,Peter Marsh
10254,2004-06-03,2004-06-04,S24_1628,1966 Shelby Cobra 427 S/C,Classic Cars,29.18,43.27,32,Shipped,323,"Down Under Souveniers, Inc",Auckland,New Zealand,1612,Peter Marsh
10254,2004-06-03,2004-06-04,S24_1937,1939 Chevrolet Deluxe Coupe,Vintage Cars,22.57,28.88,38,Shipped,323,"Down Under Souveniers, Inc",Auckland,New Zealand,1612,Peter Marsh
10254,2004-06-03,2004-06-04,S24_2766,1949 Jaguar XK 120,Classic Cars,47.25,85.42,31,Shipped,323,"Down Under Souveniers, Inc",Auckland,New Zealand,1612,Peter Marsh
10254,2004-06-03,2004-06-04,S24_2887,1952 Citroen-15CV,Classic Cars,72.82,111.57,33,Shipped,323,"Down Under Souveniers, Inc",Auckland,New Zealand,1612,Peter Marsh
10254,2004-06-03,2004-06-04,S24_3191,1969 Chevrolet Camaro Z28,Classic Cars,50.51,69.34,42,Shipped,323,"Down Under Souveniers, Inc",Auckland,New Zealand,1612,Peter Marsh
10254,2004-06-03,2004-06-04,S24_3432,2002 Chevy Corvette,Classic Cars,62.11,101.73,49,Shipped,323,"Down Under Souveniers, Inc",Auckland,New Zealand,1612,Peter Marsh
10254,2004-06-03,2004-06-04,S24_3969,1936 Mercedes Benz 500k Roadster,Vintage Cars,21.75,39.8,20,Shipped,323,"Down Under Souveniers, Inc",Auckland,New Zealand,1612,Peter Marsh
10255,2004-06-04,2004-06-09,S18_2795,1928 Mercedes-Benz SSK,Vintage Cars,72.56,135.0,24,Shipped,209,Mini Caravy,Strasbourg,France,1370,Gerard Hernandez
10255,2004-06-04,2004-06-09,S24_2022,1938 Cadillac V-16 Presidential Limousine,Vintage Cars,20.61,37.63,37,Shipped,209,Mini Caravy,Strasbourg,France,1370,Gerard Hernandez
10256,2004-06-08,2004-06-10,S18_1342,1937 Lincoln Berline,Vintage Cars,60.62,93.49,34,Shipped,145,Danish Wholesale Imports,Kobenhavn,Denmark,1401,Pamela Castillo
10256,2004-06-08,2004-06-10,S18_1367,1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,24.26,52.83,29,Shipped,145,Danish Wholesale Imports,Kobenhavn,Denmark,1401,Pamela Castillo
10257,2004-06-14,2004-06-15,S18_2949,1913 Ford Model T Speedster,Vintage Cars,60.78,92.19,50,Shipped,450,The Sharp Gifts Warehouse,San Jose,USA,1165,Leslie Jennings
10257,2004-06-14,2004-06-15,S18_2957,1934 Ford V8 Coupe,Vintage Cars,34.35,59.34,49,Shipped,450,The Sharp Gifts Warehouse,San Jose,USA,1165,Leslie Jennings
10257,2004-06-14,2004-06-15,S18_3136,18th Century Vintage Horse Carriage,Vintage Cars,60.74,83.78,37,Shipped,450,The Sharp Gifts Warehouse,San Jose,USA,1165,Leslie Jennings
10257,2004-06-14,2004-06-15,S18_3320,1917 Maxwell Touring Car,Vintage Cars,57.54,91.27,26,Shipped,450,The Sharp Gifts Warehouse,San Jose,USA,1165,Leslie Jennings
10257,2004-06-14,2004-06-15,S24_4258,1936 Chrysler Airflow,Vintage Cars,57.46,81.81,46,Shipped,450,The Sharp Gifts Warehouse,San Jose,USA,1165,Leslie Jennings
10258,2004-06-15,2004-06-23,S10_1949,1952 Alpine Renault 1300,Classic Cars,98.58,177.87,32,Shipped,398,"Tokyo Collectables, Ltd",Minato-ku,Japan,1621,Mami Nishi
10258,2004-06-15,2004-06-23,S12_1666,1958 Setra Bus,Trucks and Buses,77.9,133.94,41,Shipped,398,"Tokyo Collectables, Ltd",Minato-ku,Japan,1621,Mami Nishi
10258,2004-06-15,2004-06-23,S18_1097,1940 Ford Pickup Truck,Trucks and Buses,58.33,113.17,41,Shipped,398,"Tokyo Collectables, Ltd",Minato-ku,Japan,1621,Mami Nishi
10258,2004-06-15,2004-06-23,S18_4668,1939 Cadillac Limousine,Vintage Cars,23.14,49.81,21,Shipped,398,"Tokyo Collectables, Ltd",Minato-ku,Japan,1621,Mami Nishi
10258,2004-06-15,2004-06-23,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,Trucks and Buses,33.61,62.7,20,Shipped,398,"Tokyo Collectables, Ltd",Minato-ku,Japan,1621,Mami Nishi
10258,2004-06-15,2004-06-23,S700_2824,1982 Camaro Z28,Classic Cars,46.53,86.99,45,Shipped,398,"Tokyo Collectables, Ltd",Minato-ku,Japan,1621,Mami Nishi
10259,2004-06-15,2004-06-17,S10_4962,1962 LanciaA Delta 16V,Classic Cars,103.42,121.15,26,Shipped,166,Handji Gifts& Co,Singapore,Singapore,1612,Peter Marsh
10259,2004-06-15,2004-06-17,S12_4473,1957 Chevy Pickup,Trucks and Buses,55.7,117.32,46,Shipped,166,Handji Gifts& Co,Singapore,Singapore,1612,Peter Marsh
10259,2004-06-15,2004-06-17,S18_2238,1998 Chrysler Plymouth Prowler,Classic Cars,101.51,134.26,30,Shipped,166,Handji Gifts& Co,Singapore,Singapore,1612,Peter Marsh
10259,2004-06-15,2004-06-17,S18_2319,1964 Mercedes Tour Bus,Trucks and Buses,74.86,120.28,34,Shipped,166,Handji Gifts& Co,Singapore,Singapore,1612,Peter Marsh
10259,2004-06-15,2004-06-17,S18_2432,1926 Ford Fire Engine,Trucks and Buses,24.92,59.55,30,Shipped,166,Handji Gifts& Co,Singapore,Singapore,1612,Peter Marsh
10259,2004-06-15,2004-06-17,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,77.9,152.41,27,Shipped,166,Handji Gifts& Co,Singapore,Singapore,1612,Peter Marsh
10259,2004-06-15,2004-06-17,S18_4600,1940s Ford truck,Trucks and Buses,84.76,107.76,41,Shipped,166,Handji Gifts& Co,Singapore,Singapore,1612,Peter Marsh
10259,2004-06-15,2004-06-17,S24_1444,1970 Dodge Coronet,Classic Cars,32.37,46.82,28,Shipped,166,Handji Gifts& Co,Singapore,Singapore,1612,Peter Marsh
10259,2004-06-15,2004-06-17,S24_2300,1962 Volkswagen Microbus,Trucks and Buses,61.34,121.4,47,Shipped,166,Handji Gifts& Co,Singapore,Singapore,1612,Peter Marsh
10259,2004-06-15,2004-06-17,S24_2840,1958 Chevy Corvette Limited Edition,Classic Cars,15.91,31.47,31,Shipped,166,Handji Gifts& Co,Singapore,Singapore,1612,Peter Marsh
10259,2004-06-15,2004-06-17,S32_1268,1980’s GM Manhattan Express,Trucks and Buses,53.93,95.35,45,Shipped,166,Handji Gifts& Co,Singapore,Singapore,1612,Peter Marsh
10259,2004-06-15,2004-06-17,S32_2509,1954 Greyhound Scenicruiser,Trucks and Buses,25.98,45.99,40,Shipped,166,Handji Gifts& Co,Singapore,Singapore,1612,Peter Marsh
10259,2004-06-15,2004-06-17,S50_1392,Diamond T620 Semi-Skirted Tanker,Trucks and Buses,68.29,105.33,29,Shipped,166,Handji Gifts& Co,Singapore,Singapore,1612,Peter Marsh
10260,2004-06-16,NULL,S12_1108,2001 Ferrari Enzo,Classic Cars,95.59,180.79,46,Cancelled,357,GiftsForHim.com,Auckland,New Zealand,1612,Peter Marsh
10260,2004-06-16,NULL,S12_3148,1969 Corvair Monza,Classic Cars,89.14,140.5,30,Cancelled,357,GiftsForHim.com,Auckland,New Zealand,1612,Peter Marsh
10260,2004-06-16,NULL,S12_3891,1969 Ford Falcon,Classic Cars,83.05,169.56,44,Cancelled,357,GiftsForHim.com,Auckland,New Zealand,1612,Peter Marsh
10260,2004-06-16,NULL,S18_3140,1903 Ford Model A,Vintage Cars,68.3,121.57,32,Cancelled,357,GiftsForHim.com,Auckland,New Zealand,1612,Peter Marsh
10260,2004-06-16,NULL,S18_3259,Collectable Wooden Train,Trains,67.56,92.77,29,Cancelled,357,GiftsForHim.com,Auckland,New Zealand,1612,Peter Marsh
10260,2004-06-16,NULL,S18_4027,1970 Triumph Spitfire,Classic Cars,91.92,137.88,23,Cancelled,357,GiftsForHim.com,Auckland,New Zealand,1612,Peter Marsh
10260,2004-06-16,NULL,S24_4048,1992 Porsche Cayenne Turbo Silver,Classic Cars,69.78,117.1,23,Cancelled,357,GiftsForHim.com,Auckland,New Zealand,1612,Peter Marsh
10260,2004-06-16,NULL,S32_3207,1950's Chicago Surface Lines Streetcar,Trains,26.72,55.3,27,Cancelled,357,GiftsForHim.com,Auckland,New Zealand,1612,Peter Marsh
10260,2004-06-16,NULL,S50_1514,1962 City of Detroit Streetcar,Trains,37.49,56.24,21,Cancelled,357,GiftsForHim.com,Auckland,New Zealand,1612,Peter Marsh
10260,2004-06-16,NULL,S700_1938,The Mayflower,Ships,43.3,80.55,33,Cancelled,357,GiftsForHim.com,Auckland,New Zealand,1612,Peter Marsh
10261,2004-06-17,2004-06-22,S10_4757,1972 Alfa Romeo GTA,Classic Cars,85.68,116.96,27,Shipped,233,Québec Home Shopping Network,Montréal,Canada,1286,Foon Yue Tseng
10261,2004-06-17,2004-06-22,S18_4522,1904 Buick Runabout,Vintage Cars,52.66,80.75,20,Shipped,233,Québec Home Shopping Network,Montréal,Canada,1286,Foon Yue Tseng
10261,2004-06-17,2004-06-22,S24_2011,18th century schooner,Ships,82.34,105.69,36,Shipped,233,Québec Home Shopping Network,Montréal,Canada,1286,Foon Yue Tseng
10261,2004-06-17,2004-06-22,S24_3151,1912 Ford Model T Delivery Wagon,Vintage Cars,46.91,79.66,22,Shipped,233,Québec Home Shopping Network,Montréal,Canada,1286,Foon Yue Tseng
10261,2004-06-17,2004-06-22,S700_1138,The Schooner Bluenose,Ships,34.0,64.0,34,Shipped,233,Québec Home Shopping Network,Montréal,Canada,1286,Foon Yue Tseng
10261,2004-06-17,2004-06-22,S700_2610,The USS Constitution Ship,Ships,33.97,58.55,44,Shipped,233,Québec Home Shopping Network,Montréal,Canada,1286,Foon Yue Tseng
10261,2004-06-17,2004-06-22,S700_3505,The Titanic,Ships,51.09,89.15,25,Shipped,233,Québec Home Shopping Network,Montréal,Canada,1286,Foon Yue Tseng
10261,2004-06-17,2004-06-22,S700_3962,The Queen Mary,Ships,53.63,88.39,50,Shipped,233,Québec Home Shopping Network,Montréal,Canada,1286,Foon Yue Tseng
10261,2004-06-17,2004-06-22,S72_3212,Pont Yacht,Ships,33.3,43.68,29,Shipped,233,Québec Home Shopping Network,Montréal,Canada,1286,Foon Yue Tseng
10262,2004-06-24,NULL,S18_1662,1980s Black Hawk Helicopter,Planes,77.27,157.69,49,Cancelled,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
10262,2004-06-24,NULL,S18_3029,1999 Yamaha Speed Boat,Ships,51.61,81.72,32,Cancelled,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
10262,2004-06-24,NULL,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,64.58,85.75,34,Cancelled,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
10262,2004-06-24,NULL,S24_1785,1928 British Royal Navy Airplane,Planes,66.74,98.48,34,Cancelled,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
10262,2004-06-24,NULL,S24_2841,1900s Vintage Bi-Plane,Planes,34.25,63.71,24,Cancelled,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
10262,2004-06-24,NULL,S24_3420,1937 Horch 930V Limousine,Vintage Cars,26.3,65.75,46,Cancelled,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
10262,2004-06-24,NULL,S24_3816,1940 Ford Delivery Sedan,Vintage Cars,48.64,82.18,49,Cancelled,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
10262,2004-06-24,NULL,S24_3949,Corsair F4U ( Bird Cage),Planes,29.34,58.69,48,Cancelled,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
10262,2004-06-24,NULL,S32_4289,1928 Ford Phaeton Deluxe,Vintage Cars,33.02,63.97,40,Cancelled,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
10262,2004-06-24,NULL,S50_1341,1930 Buick Marquette Phaeton,Vintage Cars,27.06,35.78,49,Cancelled,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
10262,2004-06-24,NULL,S700_1691,American Airlines: B767-300,Planes,51.15,87.69,40,Cancelled,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
10262,2004-06-24,NULL,S700_2047,HMS Bounty,Ships,39.83,83.28,44,Cancelled,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
10262,2004-06-24,NULL,S700_2466,America West Airlines B757-200,Planes,68.8,81.77,33,Cancelled,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
10262,2004-06-24,NULL,S700_3167,F/A 18 Hornet 1/72,Planes,54.4,64.8,27,Cancelled,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
10262,2004-06-24,NULL,S700_4002,American Airlines: MD-11S,Planes,36.27,64.41,35,Cancelled,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
10262,2004-06-24,NULL,S72_1253,Boeing X-32A JSF,Planes,32.77,41.71,21,Cancelled,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
10263,2004-06-28,2004-07-02,S10_1678,1969 Harley Davidson Ultimate Chopper,Motorcycles,48.81,89.0,34,Shipped,175,Gift Depot Inc.,Bridgewater,USA,1323,George Vanauf
10263,2004-06-28,2004-07-02,S10_2016,1996 Moto Guzzi 1100i,Motorcycles,68.99,107.05,40,Shipped,175,Gift Depot Inc.,Bridgewater,USA,1323,George Vanauf
10263,2004-06-28,2004-07-02,S10_4698,2003 Harley-Davidson Eagle Drag Bike,Motorcycles,91.02,193.66,41,Shipped,175,Gift Depot Inc.,Bridgewater,USA,1323,George Vanauf
10263,2004-06-28,2004-07-02,S12_2823,2002 Suzuki XREO,Motorcycles,66.27,123.51,48,Shipped,175,Gift Depot Inc.,Bridgewater,USA,1323,George Vanauf
10263,2004-06-28,2004-07-02,S18_2581,P-51-D Mustang,Planes,49.0,67.58,33,Shipped,175,Gift Depot Inc.,Bridgewater,USA,1323,George Vanauf
10263,2004-06-28,2004-07-02,S18_2625,1936 Harley Davidson El Knucklehead,Motorcycles,24.23,50.27,34,Shipped,175,Gift Depot Inc.,Bridgewater,USA,1323,George Vanauf
10263,2004-06-28,2004-07-02,S24_1578,1997 BMW R 1100 S,Motorcycles,60.86,109.32,42,Shipped,175,Gift Depot Inc.,Bridgewater,USA,1323,George Vanauf
10263,2004-06-28,2004-07-02,S24_2000,1960 BSA Gold Star DBD34,Motorcycles,37.32,67.03,37,Shipped,175,Gift Depot Inc.,Bridgewater,USA,1323,George Vanauf
10263,2004-06-28,2004-07-02,S24_4278,1900s Vintage Tri-Plane,Planes,36.23,59.41,24,Shipped,175,Gift Depot Inc.,Bridgewater,USA,1323,George Vanauf
10263,2004-06-28,2004-07-02,S32_1374,1997 BMW F650 ST,Motorcycles,66.92,93.9,31,Shipped,175,Gift Depot Inc.,Bridgewater,USA,1323,George Vanauf
10263,2004-06-28,2004-07-02,S700_2834,ATA: B757-300,Planes,59.33,117.46,47,Shipped,175,Gift Depot Inc.,Bridgewater,USA,1323,George Vanauf
10264,2004-06-30,2004-07-01,S18_3782,1957 Vespa GS150,Motorcycles,32.95,58.44,48,Shipped,362,Gifts4AllAges.com,Boston,USA,1216,Steve Patterson
10264,2004-06-30,2004-07-01,S18_4721,1957 Corvette Convertible,Classic Cars,69.93,124.99,20,Shipped,362,Gifts4AllAges.com,Boston,USA,1216,Steve Patterson
10264,2004-06-30,2004-07-01,S24_2360,1982 Ducati 900 Monster,Motorcycles,47.1,61.64,37,Shipped,362,Gifts4AllAges.com,Boston,USA,1216,Steve Patterson
10264,2004-06-30,2004-07-01,S24_4620,1961 Chevrolet Impala,Classic Cars,32.33,75.18,47,Shipped,362,Gifts4AllAges.com,Boston,USA,1216,Steve Patterson
10264,2004-06-30,2004-07-01,S32_2206,1982 Ducati 996 R,Motorcycles,24.14,39.02,20,Shipped,362,Gifts4AllAges.com,Boston,USA,1216,Steve Patterson
10264,2004-06-30,2004-07-01,S32_4485,1974 Ducati 350 Mk3 Desmo,Motorcycles,56.13,100.01,34,Shipped,362,Gifts4AllAges.com,Boston,USA,1216,Steve Patterson
10264,2004-06-30,2004-07-01,S50_4713,2002 Yamaha YZR M1,Motorcycles,34.17,67.53,47,Shipped,362,Gifts4AllAges.com,Boston,USA,1216,Steve Patterson
10265,2004-07-02,2004-07-07,S18_3278,1969 Dodge Super Bee,Classic Cars,49.05,74.78,45,Shipped,471,"Australian Collectables, Ltd",Glen Waverly,Australia,1611,Andy Fixter
10265,2004-07-02,2004-07-07,S18_3482,1976 Ford Gran Torino,Classic Cars,73.49,123.47,49,Shipped,471,"Australian Collectables, Ltd",Glen Waverly,Australia,1611,Andy Fixter
10266,2004-07-06,2004-07-10,S12_1099,1968 Ford Mustang,Classic Cars,95.34,188.73,44,Shipped,386,L'ordine Souveniers,Reggio Emilia,Italy,1401,Pamela Castillo
10266,2004-07-06,2004-07-10,S12_3380,1968 Dodge Charger,Classic Cars,75.16,110.39,22,Shipped,386,L'ordine Souveniers,Reggio Emilia,Italy,1401,Pamela Castillo
10266,2004-07-06,2004-07-10,S12_3990,1970 Plymouth Hemi Cuda,Classic Cars,31.92,67.83,35,Shipped,386,L'ordine Souveniers,Reggio Emilia,Italy,1401,Pamela Castillo
10266,2004-07-06,2004-07-10,S12_4675,1969 Dodge Charger,Classic Cars,58.73,112.86,40,Shipped,386,L'ordine Souveniers,Reggio Emilia,Italy,1401,Pamela Castillo
10266,2004-07-06,2004-07-10,S18_1129,1993 Mazda RX-7,Classic Cars,83.51,131.63,21,Shipped,386,L'ordine Souveniers,Reggio Emilia,Italy,1401,Pamela Castillo
10266,2004-07-06,2004-07-10,S18_1589,1965 Aston Martin DB5,Classic Cars,65.96,99.55,36,Shipped,386,L'ordine Souveniers,Reggio Emilia,Italy,1401,Pamela Castillo
10266,2004-07-06,2004-07-10,S18_1889,1948 Porsche 356-A Roadster,Classic Cars,53.9,77.0,33,Shipped,386,L'ordine Souveniers,Reggio Emilia,Italy,1401,Pamela Castillo
10266,2004-07-06,2004-07-10,S18_1984,1995 Honda Civic,Classic Cars,93.89,139.41,49,Shipped,386,L'ordine Souveniers,Reggio Emilia,Italy,1401,Pamela Castillo
10266,2004-07-06,2004-07-10,S18_2870,1999 Indy 500 Monte Carlo SS,Classic Cars,56.76,113.52,20,Shipped,386,L'ordine Souveniers,Reggio Emilia,Italy,1401,Pamela Castillo
10266,2004-07-06,2004-07-10,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,77.9,137.17,29,Shipped,386,L'ordine Souveniers,Reggio Emilia,Italy,1401,Pamela Castillo
10266,2004-07-06,2004-07-10,S18_3685,1948 Porsche Type 356 Roadster,Classic Cars,62.16,127.15,33,Shipped,386,L'ordine Souveniers,Reggio Emilia,Italy,1401,Pamela Castillo
10266,2004-07-06,2004-07-10,S24_1628,1966 Shelby Cobra 427 S/C,Classic Cars,29.18,40.25,28,Shipped,386,L'ordine Souveniers,Reggio Emilia,Italy,1401,Pamela Castillo
10266,2004-07-06,2004-07-10,S24_2972,1982 Lamborghini Diablo,Classic Cars,16.24,35.12,34,Shipped,386,L'ordine Souveniers,Reggio Emilia,Italy,1401,Pamela Castillo
10266,2004-07-06,2004-07-10,S24_3371,1971 Alpine Renault 1600s,Classic Cars,38.58,56.33,47,Shipped,386,L'ordine Souveniers,Reggio Emilia,Italy,1401,Pamela Castillo
10266,2004-07-06,2004-07-10,S24_3856,1956 Porsche 356A Coupe,Classic Cars,98.3,119.37,24,Shipped,386,L'ordine Souveniers,Reggio Emilia,Italy,1401,Pamela Castillo
10267,2004-07-07,2004-07-09,S18_4933,1957 Ford Thunderbird,Classic Cars,34.21,71.27,36,Shipped,151,Muscle Machine Inc,NYC,USA,1286,Foon Yue Tseng
10267,2004-07-07,2004-07-09,S24_1046,1970 Chevy Chevelle SS 454,Classic Cars,49.24,72.02,40,Shipped,151,Muscle Machine Inc,NYC,USA,1286,Foon Yue Tseng
10267,2004-07-07,2004-07-09,S24_2766,1949 Jaguar XK 120,Classic Cars,47.25,76.33,38,Shipped,151,Muscle Machine Inc,NYC,USA,1286,Foon Yue Tseng
10267,2004-07-07,2004-07-09,S24_2887,1952 Citroen-15CV,Classic Cars,72.82,93.95,43,Shipped,151,Muscle Machine Inc,NYC,USA,1286,Foon Yue Tseng
10267,2004-07-07,2004-07-09,S24_3191,1969 Chevrolet Camaro Z28,Classic Cars,50.51,83.9,44,Shipped,151,Muscle Machine Inc,NYC,USA,1286,Foon Yue Tseng
10267,2004-07-07,2004-07-09,S24_3432,2002 Chevy Corvette,Classic Cars,62.11,98.51,43,Shipped,151,Muscle Machine Inc,NYC,USA,1286,Foon Yue Tseng
10268,2004-07-12,2004-07-14,S18_1342,1937 Lincoln Berline,Vintage Cars,60.62,93.49,49,Shipped,412,"Extreme Desk Decorations, Ltd",Wellington,New Zealand,1612,Peter Marsh
10268,2004-07-12,2004-07-14,S18_1367,1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,24.26,45.82,26,Shipped,412,"Extreme Desk Decorations, Ltd",Wellington,New Zealand,1612,Peter Marsh
10268,2004-07-12,2004-07-14,S18_1749,1917 Grand Touring Sedan,Vintage Cars,86.7,164.9,34,Shipped,412,"Extreme Desk Decorations, Ltd",Wellington,New Zealand,1612,Peter Marsh
10268,2004-07-12,2004-07-14,S18_2248,1911 Ford Town Car,Vintage Cars,33.3,60.54,31,Shipped,412,"Extreme Desk Decorations, Ltd",Wellington,New Zealand,1612,Peter Marsh
10268,2004-07-12,2004-07-14,S18_2325,1932 Model A Ford J-Coupe,Vintage Cars,58.48,124.59,50,Shipped,412,"Extreme Desk Decorations, Ltd",Wellington,New Zealand,1612,Peter Marsh
10268,2004-07-12,2004-07-14,S18_2795,1928 Mercedes-Benz SSK,Vintage Cars,72.56,148.5,35,Shipped,412,"Extreme Desk Decorations, Ltd",Wellington,New Zealand,1612,Peter Marsh
10268,2004-07-12,2004-07-14,S18_3320,1917 Maxwell Touring Car,Vintage Cars,57.54,96.23,39,Shipped,412,"Extreme Desk Decorations, Ltd",Wellington,New Zealand,1612,Peter Marsh
